time,a_x,a_y,a_z,af_h,af_p,af_r,b,d,fsr_fsr0,fsr_fsr1,fsr_fsr2,fsr_fsr3,fsr_fsr4,fsr_fsr5,g_x,g_y,g_z,m_x,m_y,m_z
2017-06-02T19:31:33-03:00,0.799744,-0.11303699999999998,0.903625,315.072296,-41.289421000000004,-7.130256,214851.953125,41,0,354,1020,537,0,0,-16.419067000000002,82.543945,75.500793,-0.15918,0.21518,0.17808
2017-06-02T19:31:33-03:00,0.593262,-0.12915,0.611023,313.39883399999997,-43.529509999999995,-11.934801,214851.953125,41,0,420,1041,513,1,0,-47.388000000000005,2.69165,-10.011444000000001,-0.17332,0.2492,0.16814
2017-06-02T19:31:33-03:00,0.602234,-0.143921,0.425476,307.318329,-53.283680000000004,-18.688545,214850.9375,41,112,393,1025,636,0,0,-18.213501,-53.743286,-40.771027000000004,-0.14686,0.26782,0.1582
2017-06-02T19:31:33-03:00,0.475525,-0.21087600000000004,0.33520500000000003,302.58078,-50.212311,-32.17387,214850.9375,41,207,303,998,674,0,1,-29.981995,-82.783203,-90.289917,-0.12978,0.29148,0.15666
2017-06-02T19:31:33-03:00,0.489563,0.014038,0.32867399999999997,305.280823,-56.099895,2.445687,214850.9375,41,366,3,947,947,1,0,23.798676,-95.97229,-42.169189,-0.11872,0.23604,0.17248
2017-06-02T19:31:33-03:00,0.850952,-0.134827,0.528015,298.31665,-57.364151,-14.324176000000001,214850.9375,41,424,1,914,1011,0,75,23.581848,-34.692383,-56.756439,-0.077,0.21461999999999998,0.18284
2017-06-02T19:31:34-03:00,0.39502,0.302612,0.8616940000000001,294.778564,-23.389717,19.350403,214852.78125,41,1032,1091,1587,1382,1,0,-35.559692,7.8282169999999995,68.330536,-0.06677999999999999,0.22988000000000003,0.1743
2017-06-02T19:31:34-03:00,0.374146,0.026489,0.904114,293.960358,-22.472345,1.678205,214852.78125,41,1439,2197,1777,1774,0,1,-23.536987,-4.830017,0.007476999999999999,-0.06258,0.2275,0.1736
2017-06-02T19:31:34-03:00,0.384827,-0.149841,0.9003909999999999,287.30627400000003,-22.860357,-9.448464999999999,214852.78125,41,1864,2599,1941,2256,0,2567,-4.329071,-7.461853,-5.87677,-0.037239999999999995,0.24261999999999997,0.15722
2017-06-02T19:31:34-03:00,0.305359,-0.228027,0.904968,291.043579,-18.117985,-14.142575,214852.78125,41,2127,2609,1937,2356,1,2863,8.3815,0.807495,-6.198273,-0.0518,0.23435999999999998,0.1631
2017-06-02T19:31:34-03:00,0.34063699999999997,-0.190063,0.887451,292.734619,-20.572443,-12.088299000000001,214853.59375,41,2163,2536,1913,2345,0,2793,5.6748959999999995,0.508423,-5.353394000000001,-0.06832,0.2709,0.16324
2017-06-02T19:31:34-03:00,0.327271,-0.15771500000000002,0.872498,291.770599,-20.259821,-10.246285,214853.59375,41,2198,2461,1907,2415,0,2850,1.046753,-2.968292,-3.514099,-0.0609,0.25984,0.16702
2017-06-02T19:31:34-03:00,0.352234,-0.167603,0.890991,293.165009,-21.231855,-10.653302,214853.59375,41,2235,2505,1867,2468,1,3017,0.456085,-0.807495,-3.095398,-0.0616,0.23674,0.1673
2017-06-02T19:31:34-03:00,0.312012,-0.21600300000000003,0.875977,288.283417,-19.076841,-13.851987,214853.59375,41,2249,2448,1847,2480,0,2941,3.551483,-3.3944699999999997,-4.0898129999999995,-0.0378,0.22105999999999998,0.17248
2017-06-02T19:31:35-03:00,0.311218,-0.188843,0.893616,290.581299,-18.816195,-11.932435,214852.984375,41,2254,2453,1835,2490,0,2991,-3.095398,1.375732,-0.6130979999999999,-0.0511,0.24038,0.16968
